conversation_id,message_index,message_id,timestamp,role,current_items_in_order,target_items_to_order,is_ordering_complete,menu_exploration_style,mood_tone,ordering_style,has_tool_calls
chat_with_guest_simulation_agent_messages_log_Emily-Chen_test_case_number_6,7,6a96a09d-09de-4c73-9275-af7e9f093c67,2025-08-31T00:31:42.162893+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice']}, {'name': 'Coca-Cola', 'quantity': 1, 'modifiers': ['Small', 'Light Ice']}]",yes,does_not_explore_menu,enthusiastic,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Emily-Chen_test_case_number_6,9,8522ebc9-35cf-42eb-8a2d-a353c7e24209,2025-08-31T00:31:49.437454+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice']}, {'name': 'Coca-Cola', 'quantity': 1, 'modifiers': ['Small', 'Light Ice']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Emily-Chen_test_case_number_6,11,c9cdc2e1-69c5-45de-8658-9933cc475fe7,2025-08-31T00:31:53.742256+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice']}, {'name': 'Coca-Cola', 'quantity': 1, 'modifiers': ['Small', 'Light Ice']}]",yes,does_not_explore_menu,enthusiastic,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Emily-Chen_test_case_number_6,13,673aba4f-a5e1-46bc-8dfc-3d8b8cbb8cc2,2025-08-31T00:31:57.837458+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice']}, {'name': 'Coca-Cola', 'quantity': 1, 'modifiers': ['Small', 'Light Ice']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Emily-Chen_test_case_number_6,15,e3a5a5d3-f1a1-4fc0-8c18-a5a9ac47a1af,2025-08-31T00:32:08.699063+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice']}, {'name': 'Coca-Cola', 'quantity': 1, 'modifiers': ['Small', 'Light Ice']}]",yes,does_not_explore_menu,enthusiastic,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Emily-Chen_test_case_number_6,17,fb062141-bad5-4b90-bb16-e1ca8e054e55,2025-08-31T00:32:15.965841+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice']}, {'name': 'Coca-Cola', 'quantity': 1, 'modifiers': ['Small', 'Light Ice']}]",yes,does_not_explore_menu,confused,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Emily-Chen_test_case_number_6,19,4c0f177d-a30c-4dc9-aa8c-e7d10b6e297c,2025-08-31T00:32:21.096395+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice']}, {'name': 'Coca-Cola', 'quantity': 1, 'modifiers': ['Small', 'Light Ice']}]",no,does_not_explore_menu,confused,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Emily-Chen_test_case_number_6,21,3c001f2b-2de2-499f-a153-a46ae1581f0e,2025-08-31T00:32:30.674406+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice']}, {'name': 'Coca-Cola', 'quantity': 1, 'modifiers': ['Small', 'Light Ice']}]",yes,does_not_explore_menu,casual,one_by_one,True
chat_with_guest_simulation_agent_messages_log_James-O'Brien_test_case_number_40,1,fdf18739-5d89-4d2f-a2c6-12bf933315c0,2025-08-31T01:12:08.626119+00:00,agent,[],"[{'name': 'Classic Burger', 'quantity': 4, 'modifiers': ['Medium', 'French Fries']}, {'name': 'BBQ Bacon Burger', 'quantity': 2, 'modifiers': ['Medium', 'French Fries']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_James-O'Brien_test_case_number_40,3,9a296154-9611-48ed-a00d-72df5eed8b02,2025-08-31T01:12:15.702872+00:00,agent,[],"[{'name': 'Classic Burger', 'quantity': 4, 'modifiers': ['Medium', 'French Fries']}, {'name': 'BBQ Bacon Burger', 'quantity': 2, 'modifiers': ['Medium', 'French Fries']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_James-O'Brien_test_case_number_40,5,6ced1666-10b1-4723-ac82-0cde0995f2c8,2025-08-31T01:12:28.697118+00:00,agent,[],"[{'name': 'Classic Burger', 'quantity': 4, 'modifiers': ['Medium', 'French Fries']}, {'name': 'BBQ Bacon Burger', 'quantity': 2, 'modifiers': ['Medium', 'French Fries']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_52,1,0615b169-25a3-4932-85dd-fd249bf99571,2025-08-31T01:24:56.087061+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice', 'Hot']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_52,3,7fa37559-2d66-4730-8a66-61c8fcdd2803,2025-08-31T01:25:05.356501+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice', 'Hot']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_52,5,78e57fb4-9bce-4996-89ce-563a9bf940b4,2025-08-31T01:25:12.451964+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice', 'Hot']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_52,7,06c3bfd7-91b7-47bc-aa26-cc02ac7de9c3,2025-08-31T01:25:20.884722+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice', 'Hot']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_52,9,f50e1b3e-3c60-4f49-b4a2-e3005b6586e6,2025-08-31T01:25:26.836609+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice', 'Hot']}]",yes,does_not_explore_menu,confused,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_52,11,f5775f88-09e2-4fbb-a32f-f354f52909dd,2025-08-31T01:25:33.220870+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice', 'Hot']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_52,13,935840c0-734c-4b27-99f6-99b729494d9a,2025-08-31T01:25:43.263713+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice', 'Hot']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_52,15,092b2e5f-61d5-42f1-9d98-6cf687d5211b,2025-08-31T01:25:53.026158+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice', 'Hot']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_52,17,3042d893-994c-4055-ba59-ba0c00189187,2025-08-31T01:26:00.528739+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice', 'Hot']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_52,19,838d06fc-386a-4bb7-9af7-d0ba57d6805e,2025-08-31T01:26:06.505696+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice', 'Hot']}]",yes,does_not_explore_menu,enthusiastic,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_52,21,ebe783fc-42e5-4763-b9e8-a0bf801260d0,2025-08-31T01:26:12.530445+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice', 'Hot']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_52,23,d19aca1e-85ca-4bbc-9d1d-08d0d0e765d1,2025-08-31T01:26:18.501661+00:00,agent,[],"[{'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Tofu', 'Brown Rice', 'Hot']}]",no,does_not_explore_menu,enthusiastic,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Marcus-James_test_case_number_30,1,ac606ec2-4f05-4ddc-b016-593c7fd578ea,2025-08-31T01:01:58.209620+00:00,agent,[],"[{'name': 'Classic Burger', 'quantity': 2, 'modifiers': ['Medium', 'Lettuce Wrap', 'Side Salad']}, {'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Cauliflower Rice']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Marcus-James_test_case_number_30,3,7bbb67f2-0cae-456c-9b6e-2aa044505adb,2025-08-31T01:02:04.677516+00:00,agent,[],"[{'name': 'Classic Burger', 'quantity': 2, 'modifiers': ['Medium', 'Lettuce Wrap', 'Side Salad']}, {'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Cauliflower Rice']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Marcus-James_test_case_number_30,5,8339ebf2-601a-479d-b498-b7058e2c4cfc,2025-08-31T01:02:12.026971+00:00,agent,[],"[{'name': 'Classic Burger', 'quantity': 2, 'modifiers': ['Medium', 'Lettuce Wrap', 'Side Salad']}, {'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Cauliflower Rice']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Marcus-James_test_case_number_30,7,a931a801-7398-442f-8715-03c3a92f5f74,2025-08-31T01:02:18.270780+00:00,agent,[],"[{'name': 'Classic Burger', 'quantity': 2, 'modifiers': ['Medium', 'Lettuce Wrap', 'Side Salad']}, {'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Cauliflower Rice']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Marcus-James_test_case_number_30,9,5bb62c9f-c72d-4525-a418-b2ea2b8a5ff1,2025-08-31T01:02:25.956817+00:00,agent,[],"[{'name': 'Classic Burger', 'quantity': 2, 'modifiers': ['Medium', 'Lettuce Wrap', 'Side Salad']}, {'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Cauliflower Rice']}]",yes,does_not_explore_menu,enthusiastic,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Marcus-James_test_case_number_30,11,bc0cbbc4-e959-4316-a8db-65505d9134ce,2025-08-31T01:02:31.864633+00:00,agent,[],"[{'name': 'Classic Burger', 'quantity': 2, 'modifiers': ['Medium', 'Lettuce Wrap', 'Side Salad']}, {'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Cauliflower Rice']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Marcus-James_test_case_number_30,13,cde6955b-c87b-4a39-9e0c-5a41d14a0bcc,2025-08-31T01:02:39.669619+00:00,agent,[],"[{'name': 'Classic Burger', 'quantity': 2, 'modifiers': ['Medium', 'Lettuce Wrap', 'Side Salad']}, {'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Cauliflower Rice']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Marcus-James_test_case_number_30,15,fb004ed4-4a80-4430-808e-e130c009b639,2025-08-31T01:02:45.623871+00:00,agent,[],"[{'name': 'Classic Burger', 'quantity': 2, 'modifiers': ['Medium', 'Lettuce Wrap', 'Side Salad']}, {'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Cauliflower Rice']}]",yes,does_not_explore_menu,confused,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Marcus-James_test_case_number_30,17,1a9f65b7-cdda-4fd7-90aa-2cd7c723c59b,2025-08-31T01:02:53.555562+00:00,agent,[],"[{'name': 'Classic Burger', 'quantity': 2, 'modifiers': ['Medium', 'Lettuce Wrap', 'Side Salad']}, {'name': 'Vegetable Stir Fry', 'quantity': 1, 'modifiers': ['Cauliflower Rice']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_53,1,84de594d-8bde-42e2-8373-4c9b1cab0720,2025-08-31T01:26:30.246814+00:00,agent,[],"[{'name': 'Portobello Mushroom Burger', 'quantity': 1, 'modifiers': ['Vegan Cheese', 'Sweet Potato Fries']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_53,3,15d23d15-7694-4c30-8888-bcb79bd10187,2025-08-31T01:26:36.255262+00:00,agent,[],"[{'name': 'Portobello Mushroom Burger', 'quantity': 1, 'modifiers': ['Vegan Cheese', 'Sweet Potato Fries']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_53,5,a8babe62-68e1-4cba-9688-897e2fc6afd6,2025-08-31T01:26:44.276101+00:00,agent,[],"[{'name': 'Portobello Mushroom Burger', 'quantity': 1, 'modifiers': ['Vegan Cheese', 'Sweet Potato Fries']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_53,7,a03b0441-0a0b-492f-99b7-8627059c96eb,2025-08-31T01:26:54.677353+00:00,agent,[],"[{'name': 'Portobello Mushroom Burger', 'quantity': 1, 'modifiers': ['Vegan Cheese', 'Sweet Potato Fries']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_53,9,10482941-35cc-4c48-bf1a-99fe86411b39,2025-08-31T01:27:03.536823+00:00,agent,[],"[{'name': 'Portobello Mushroom Burger', 'quantity': 1, 'modifiers': ['Vegan Cheese', 'Sweet Potato Fries']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_53,11,d1656e9f-873c-4c63-a2e4-b3ba779cc57e,2025-08-31T01:27:10.189442+00:00,agent,[],"[{'name': 'Portobello Mushroom Burger', 'quantity': 1, 'modifiers': ['Vegan Cheese', 'Sweet Potato Fries']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_53,13,6f8d62ca-e0b6-47f1-8b55-fca7512762eb,2025-08-31T01:27:16.530903+00:00,agent,[],"[{'name': 'Portobello Mushroom Burger', 'quantity': 1, 'modifiers': ['Vegan Cheese', 'Sweet Potato Fries']}]",no,does_not_explore_menu,confused,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_53,15,7acb3230-7b37-4c38-b2e0-b79722e7b317,2025-08-31T01:27:23.394717+00:00,agent,[],"[{'name': 'Portobello Mushroom Burger', 'quantity': 1, 'modifiers': ['Vegan Cheese', 'Sweet Potato Fries']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_53,17,0c9fd7f0-4a02-4a5f-b3d1-47daf22a5aec,2025-08-31T01:27:29.568173+00:00,agent,[],"[{'name': 'Portobello Mushroom Burger', 'quantity': 1, 'modifiers': ['Vegan Cheese', 'Sweet Potato Fries']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_53,19,4ff762c7-c59b-4a82-bb3d-014635ba7eb2,2025-08-31T01:27:36.014425+00:00,agent,[],"[{'name': 'Portobello Mushroom Burger', 'quantity': 1, 'modifiers': ['Vegan Cheese', 'Sweet Potato Fries']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_53,21,d0650aac-1e85-447d-b9bc-786880303f07,2025-08-31T01:27:43.137181+00:00,agent,[],"[{'name': 'Portobello Mushroom Burger', 'quantity': 1, 'modifiers': ['Vegan Cheese', 'Sweet Potato Fries']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Alex-Turner_test_case_number_53,23,68df59c4-2baf-4f2c-89db-a75901ba4fa0,2025-08-31T01:27:49.508970+00:00,agent,[],"[{'name': 'Portobello Mushroom Burger', 'quantity': 1, 'modifiers': ['Vegan Cheese', 'Sweet Potato Fries']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_James-O'Brien_test_case_number_41,1,e682706d-064c-4ee1-9242-a0028e02ba6a,2025-08-31T01:12:41.499811+00:00,agent,[],"[{'name': 'Baby Back Ribs', 'quantity': 3, 'modifiers': ['French Fries']}, {'name': 'Grilled Chicken Sandwich', 'quantity': 3, 'modifiers': ['French Fries']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_James-O'Brien_test_case_number_41,3,29e35262-3151-4b24-b7b8-e4552d1ef503,2025-08-31T01:12:50.041686+00:00,agent,[],"[{'name': 'Baby Back Ribs', 'quantity': 3, 'modifiers': ['French Fries']}, {'name': 'Grilled Chicken Sandwich', 'quantity': 3, 'modifiers': ['French Fries']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_James-O'Brien_test_case_number_41,5,f0646112-527b-4c7e-85b7-a85d6a06e7d4,2025-08-31T01:12:56.961550+00:00,agent,[],"[{'name': 'Baby Back Ribs', 'quantity': 3, 'modifiers': ['French Fries']}, {'name': 'Grilled Chicken Sandwich', 'quantity': 3, 'modifiers': ['French Fries']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_James-O'Brien_test_case_number_41,7,16fd51a0-597a-4eb0-b76c-6067c31f3eac,2025-08-31T01:13:07.301067+00:00,agent,[],"[{'name': 'Baby Back Ribs', 'quantity': 3, 'modifiers': ['French Fries']}, {'name': 'Grilled Chicken Sandwich', 'quantity': 3, 'modifiers': ['French Fries']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_James-O'Brien_test_case_number_41,9,c2461d1f-ef2e-433f-9614-58fba5080a28,2025-08-31T01:13:11.746225+00:00,agent,[],"[{'name': 'Baby Back Ribs', 'quantity': 3, 'modifiers': ['French Fries']}, {'name': 'Grilled Chicken Sandwich', 'quantity': 3, 'modifiers': ['French Fries']}]",yes,does_not_explore_menu,confused,all_at_once,True
chat_with_guest_simulation_agent_messages_log_James-O'Brien_test_case_number_41,11,0211219e-55e4-4902-8d34-9759d1141202,2025-08-31T01:13:18.085345+00:00,agent,[],"[{'name': 'Baby Back Ribs', 'quantity': 3, 'modifiers': ['French Fries']}, {'name': 'Grilled Chicken Sandwich', 'quantity': 3, 'modifiers': ['French Fries']}]",yes,does_not_explore_menu,enthusiastic,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Sarah-Johnson_test_case_number_2,1,b758d7e5-289e-4de2-8ac7-dc38a6649e7c,2025-08-31T00:28:19.848882+00:00,agent,[],"[{'name': 'Caesar Salad', 'quantity': 1, 'modifiers': ['Grilled Chicken']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Sarah-Johnson_test_case_number_2,3,e4ea0040-35f5-4f40-b6d5-1a227ab95e3a,2025-08-31T00:28:26.864039+00:00,agent,[],"[{'name': 'Caesar Salad', 'quantity': 1, 'modifiers': ['Grilled Chicken']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Sarah-Johnson_test_case_number_2,5,4eca8f9c-fd6f-4441-9195-4555112b2e9e,2025-08-31T00:28:33.518747+00:00,agent,[],"[{'name': 'Caesar Salad', 'quantity': 1, 'modifiers': ['Grilled Chicken']}]",yes,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Sarah-Johnson_test_case_number_2,7,3a9a480e-9eeb-410d-917a-503ee0f8f5a2,2025-08-31T00:28:38.916053+00:00,agent,[],"[{'name': 'Caesar Salad', 'quantity': 1, 'modifiers': ['Grilled Chicken']}]",yes,does_not_explore_menu,confused,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Sarah-Johnson_test_case_number_2,9,3234b7eb-b580-40b2-9c30-9e650ca91249,2025-08-31T00:28:45.192727+00:00,agent,[],"[{'name': 'Caesar Salad', 'quantity': 1, 'modifiers': ['Grilled Chicken']}]",yes,does_not_explore_menu,confused,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Sarah-Johnson_test_case_number_2,11,7188254f-1314-4381-a9e8-645c05d95558,2025-08-31T00:28:49.695619+00:00,agent,[],"[{'name': 'Caesar Salad', 'quantity': 1, 'modifiers': ['Grilled Chicken']}]",no,does_not_explore_menu,casual,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Sarah-Johnson_test_case_number_2,13,51749804-e006-4e30-b490-e71bbada96ea,2025-08-31T00:28:55.064017+00:00,agent,[],"[{'name': 'Caesar Salad', 'quantity': 1, 'modifiers': ['Grilled Chicken']}]",yes,does_not_explore_menu,confused,all_at_once,True
chat_with_guest_simulation_agent_messages_log_Marcus-James_test_case_number_29,1,92703690-61af-4838-84aa-1fc8cb807995,2025-08-31T00:59:34.612654+00:00,agent,[],"[{'name': 'Atlantic Salmon', 'quantity': 1, 'modifiers': ['Grilled']}, {'name': 'Grilled Chicken Sandwich', 'quantity': 1, 'modifiers': ['Side Salad']}, {'name': 'Fresh Orange Juice', 'quantity': 1, 'modifiers': ['Large']}]",no,does_not_explore_menu,casual,one_by_one,True
chat_with_guest_simulation_agent_messages_log_Marcus-James_test_case_number_29,3,3830f770-abbf-455f-9ee8-222c63a98bc5,2025-08-31T00:59:40.298005+00:00,agent,[],"[{'name': 'Atlantic Salmon', 'quantity': 1, 'modifiers': ['Grilled']}, {'name': 'Grilled Chicken Sandwich', 'quantity': 1, 'modifiers': ['Side Salad']}, {'name': 'Fresh Orange Juice', 'quantity': 1, 'modifiers': ['Large']}]",no,does_not_explore_menu,casual,all_at_once,True
